path,label,event
demo/output/skaterB_024/keypoints.npz,0
demo/output/skaterB_025/keypoints.npz,0
demo/output/skaterB_026/keypoints.npz,0
demo/output/skaterB_027/keypoints.npz,0
demo/output/skaterB_028/keypoints.npz,0
demo/output/skaterB_029/keypoints.npz,0
demo/output/skaterB_030/keypoints.npz,0
demo/output/skaterB_031/keypoints.npz,0
demo/output/skaterB_032/keypoints.npz,0
demo/output/skaterB_033/keypoints.npz,0
demo/output/skaterB_034/keypoints.npz,0
demo/output/skaterB_035/keypoints.npz,0
demo/output/skaterB_036/keypoints.npz,0
demo/output/skaterB_037/keypoints.npz,0
demo/output/skaterC_001/keypoints.npz,1
demo/output/skaterC_002/keypoints.npz,1
demo/output/skaterC_003/keypoints.npz,1
demo/output/skaterC_004/keypoints.npz,1
demo/output/skaterC_005/keypoints.npz,1
demo/output/skaterC_006/keypoints.npz,1
demo/output/skaterC_007/keypoints.npz,1
demo/output/skaterC_008/keypoints.npz,1
demo/output/skaterC_009/keypoints.npz,1
demo/output/skaterC_010/keypoints.npz,1
demo/output/skaterC_011/keypoints.npz,1
demo/output/skaterC_012/keypoints.npz,1
demo/output/skaterC_013/keypoints.npz,1
demo/output/skaterC_014/keypoints.npz,1
demo/output/skaterC_015/keypoints.npz,1
demo/output/skaterC_016/keypoints.npz,1
demo/output/skaterC_017/keypoints.npz,1
demo/output/skaterC_018/keypoints.npz,1
demo/output/skaterC_019/keypoints.npz,0
demo/output/skaterC_020/keypoints.npz,0
demo/output/skaterC_021/keypoints.npz,0
demo/output/skaterC_022/keypoints.npz,1
demo/output/skaterC_023/keypoints.npz,1
demo/output/skaterC_024/keypoints.npz,0
demo/output/skaterC_025/keypoints.npz,0
demo/output/skaterC_026/keypoints.npz,0
demo/output/skaterC_027/keypoints.npz,1
demo/output/skaterC_028/keypoints.npz,0
demo/output/skaterC_029/keypoints.npz,0
demo/output/skaterC_030/keypoints.npz,1
demo/output/skaterC_031/keypoints.npz,0
demo/output/skaterC_032/keypoints.npz,0
demo/output/skaterC_033/keypoints.npz,0
demo/output/skaterC_034/keypoints.npz,0
demo/output/skaterC_035/keypoints.npz,0
demo/output/skaterC_036/keypoints.npz,0
demo/output/skaterD_001/keypoints.npz,0
demo/output/skaterD_002/keypoints.npz,1
demo/output/skaterD_003/keypoints.npz,0
demo/output/skaterD_004/keypoints.npz,0
demo/output/skaterD_005/keypoints.npz,1
demo/output/skaterD_006/keypoints.npz,0
demo/output/skaterD_007/keypoints.npz,0
demo/output/skaterD_008/keypoints.npz,1
demo/output/skaterD_009/keypoints.npz,1
demo/output/skaterD_010/keypoints.npz,1
demo/output/skaterD_011/keypoints.npz,0
demo/output/skaterD_012/keypoints.npz,1
demo/output/skaterD_013/keypoints.npz,0
demo/output/skaterD_014/keypoints.npz,0
demo/output/skaterD_015/keypoints.npz,0
demo/output/skaterD_016/keypoints.npz,1
demo/output/skaterD_017/keypoints.npz,0
demo/output/skaterD_018/keypoints.npz,1
demo/output/skaterD_019/keypoints.npz,1
demo/output/skaterD_020/keypoints.npz,1
demo/output/skaterD_021/keypoints.npz,0
demo/output/skaterD_022/keypoints.npz,1
demo/output/skaterD_023/keypoints.npz,0
demo/output/skaterD_024/keypoints.npz,0
demo/output/skaterD_025/keypoints.npz,0
demo/output/skaterD_026/keypoints.npz,0
demo/output/skaterD_027/keypoints.npz,0
demo/output/skaterD_028/keypoints.npz,0
demo/output/skaterD_029/keypoints.npz,0
demo/output/skaterD_030/keypoints.npz,0
demo/output/skaterD_031/keypoints.npz,0
demo/output/skaterD_032/keypoints.npz,0
demo/output/skaterD_033/keypoints.npz,0
demo/output/skaterD_034/keypoints.npz,1
demo/output/skaterD_035/keypoints.npz,0
demo/output/skaterD_036/keypoints.npz,0
demo/output/skaterD_037/keypoints.npz,0
demo/output/skaterD_038/keypoints.npz,0
demo/output/skaterD_039/keypoints.npz,0
demo/output/skaterD_040/keypoints.npz,0
demo/output/skaterD_041/keypoints.npz,0
demo/output/skaterD_042/keypoints.npz,0
demo/output/skaterD_043/keypoints.npz,0
demo/output/skaterD_044/keypoints.npz,0
demo/output/skaterD_045/keypoints.npz,0
demo/output/skaterD_046/keypoints.npz,0
demo/output/skaterD_047/keypoints.npz,0
demo/output/skaterD_048/keypoints.npz,0
demo/output/skaterE_001/keypoints.npz,1
demo/output/skaterE_002/keypoints.npz,1
demo/output/skaterE_003/keypoints.npz,1
demo/output/skaterE_004/keypoints.npz,1
demo/output/skaterE_005/keypoints.npz,1
demo/output/skaterE_006/keypoints.npz,1
demo/output/skaterE_007/keypoints.npz,1
demo/output/skaterE_008/keypoints.npz,1
demo/output/skaterE_009/keypoints.npz,1
demo/output/skaterE_010/keypoints.npz,1
demo/output/skaterE_011/keypoints.npz,1
demo/output/skaterE_012/keypoints.npz,1
demo/output/skaterE_013/keypoints.npz,1
demo/output/skaterE_014/keypoints.npz,1
demo/output/skaterE_015/keypoints.npz,1
demo/output/skaterE_016/keypoints.npz,1
demo/output/skaterE_017/keypoints.npz,1
demo/output/skaterE_018/keypoints.npz,1
demo/output/skaterE_019/keypoints.npz,1
demo/output/skaterE_020/keypoints.npz,1
demo/output/skaterE_021/keypoints.npz,1
demo/output/skaterE_022/keypoints.npz,1
demo/output/skaterE_023/keypoints.npz,1
demo/output/skaterE_024/keypoints.npz,1
demo/output/skaterE_025/keypoints.npz,1
demo/output/skaterE_026/keypoints.npz,1
demo/output/skaterE_027/keypoints.npz,1
demo/output/skaterE_028/keypoints.npz,1
demo/output/skaterE_029/keypoints.npz,1
demo/output/skaterF_001/keypoints.npz,1
demo/output/skaterF_002/keypoints.npz,1
demo/output/skaterF_003/keypoints.npz,1
demo/output/skaterF_004/keypoints.npz,1
demo/output/skaterF_005/keypoints.npz,1
demo/output/skaterF_006/keypoints.npz,1
demo/output/skaterF_007/keypoints.npz,1
demo/output/skaterF_008/keypoints.npz,1
demo/output/skaterF_009/keypoints.npz,1
demo/output/skaterF_010/keypoints.npz,1
demo/output/skaterF_011/keypoints.npz,1
demo/output/skaterF_012/keypoints.npz,1
demo/output/skaterF_013/keypoints.npz,1
demo/output/skaterF_014/keypoints.npz,1
demo/output/skaterF_015/keypoints.npz,1
demo/output/skaterF_016/keypoints.npz,1
demo/output/skaterF_017/keypoints.npz,1
demo/output/skaterF_018/keypoints.npz,1
demo/output/skaterF_019/keypoints.npz,1
demo/output/skaterF_020/keypoints.npz,1
demo/output/skaterF_021/keypoints.npz,0
demo/output/skaterF_022/keypoints.npz,0
demo/output/skaterF_023/keypoints.npz,0
demo/output/skaterF_024/keypoints.npz,0
demo/output/skaterF_025/keypoints.npz,0
demo/output/skaterF_026/keypoints.npz,0
demo/output/skaterF_027/keypoints.npz,0
demo/output/skaterF_028/keypoints.npz,0
demo/output/skaterF_029/keypoints.npz,0
demo/output/skaterF_030/keypoints.npz,0
demo/output/skaterF_031/keypoints.npz,0
demo/output/skaterF_032/keypoints.npz,0
demo/output/skaterF_033/keypoints.npz,0
demo/output/skaterF_034/keypoints.npz,0
demo/output/skaterF_035/keypoints.npz,0
demo/output/skaterF_036/keypoints.npz,0
demo/output/skaterF_037/keypoints.npz,0
demo/output/skaterF_038/keypoints.npz,0
demo/output/skaterF_039/keypoints.npz,0
demo/output/skaterF_040/keypoints.npz,0
demo/output/skaterF_041/keypoints.npz,0
demo/output/skaterF_042/keypoints.npz,0
demo/output/skaterF_043/keypoints.npz,0
demo/output/skaterF_044/keypoints.npz,0
demo/output/skaterF_045/keypoints.npz,0
demo/output/skaterF_046/keypoints.npz,0
demo/output/skaterF_047/keypoints.npz,0
demo/output/skaterF_048/keypoints.npz,0
demo/output/skaterF_049/keypoints.npz,0
demo/output/skaterF_050/keypoints.npz,0
